"Date","청년실업률","총지수","식료품","비주류음료","주류","담배","의류","신발","주택임차료","주거시설유지보수","수도및주거관련서비스","전기가스및기타연료","가구가사비품및카페트","가정용섬유제품","가정용기기","주방용품및가정용품","가정정원용공구및장비","일상생활용품및가사서비스","의료용품및장비","외래환자서비스","병원서비스","운송장비","개인운송장비운영","운송서비스","우편서비스","전화및팩스장비","전화및팩스서비스","음향영상사진및정보처리장비","기타오락및문화용주요내구재","기타오락용품조경용품및애완동물","오락및문화서비스","신문서적및문방구","단체여행","유치원및초등교육","중등교육","고등교육","기타교육","음식서비스","숙박서비스","미용용품및미용서비스","기타개인용품","기타서비스","평균기온C","평균현지기압hPa","평균수증기압hPa","평균상대습도","월합강수량0024h만mm","평균풍속ms","평균운량","월적설량합","평균지면온도C","소비자물가","생산가능인구","경제활동인구","취업자","실업자","실업률","고용률","경제활동참가율"
"2007-12",7.3,82.827,74.399,70.26,90.044,54.609,77.043,83.536,79.252,76.934,75.424,83.955,79.874,80.894,90.589,79.998,85.949,80.286,93.78,89.397,84.317,96.112,100.075,82.131,84.374,135.165,106.442,163.914,82.861,87.242,88.59,75.926,87.227,104.8,112.324,92.888,79.25,81.366,77.421,75.556,47.368,121.871,1.8,1011.8,4.3,60,12.7,2.4,4,2.8,0.7,3.6,132,89,97,324,7.3,41.8,45.1
"2008-01",7.1,83.295,74.543,70.26,90.309,54.609,77.043,83.536,79.405,77.006,76.558,82.533,79.874,80.894,90.303,79.998,90.407,80.659,93.78,90.995,85.891,96.018,102.527,82.355,84.374,135.165,105.15,162.611,82.779,88.616,88.764,76.504,88.696,104.8,112.324,92.888,80.256,81.912,77.421,76.282,50.843,124.092,-1.7,1015.5,2.8,50,17.7,2.3,4.5,15.7,-1.8,3.9,137,111,109,324,7.1,42.8,46.1
"2008-02",7.3,83.53,74.687,70.518,89.956,54.609,76.899,83.536,79.634,77.006,80.67,82.462,79.874,80.894,90.015,79.716,89.581,79.988,93.873,90.995,86.915,96.112,102.188,82.28,84.374,135.165,105.15,161.308,82.779,90.336,88.851,77.225,88.351,104.8,112.324,92.888,80.4,82.224,77.421,76.499,52.025,125.363,-1.2,1014.2,2.6,46,15,2.7,2.3,8.3,0.1,3.6,133,88,96,326,7.3,41.8,45.1
"2008-03",7.6,84.076,74.255,71.937,89.956,54.609,76.899,84.098,79.862,77.006,79.252,82.604,79.946,80.894,90.015,79.786,89.581,79.764,93.78,90.911,86.915,96.112,103.372,82.057,84.374,135.165,105.15,161.308,82.779,88.703,89.2,78.019,89.561,111.793,113.148,100.188,81.982,83.16,77.651,76.862,54.979,127.16,7.3,1007.9,5.6,56,53.9,2.6,4.2,1,8,3.9,129,80,87,333,7.6,41.3,44.7
"2008-04",7.5,84.466,75.262,73.55,89.956,54.609,76.899,84.338,80.168,79.985,78.473,83.741,80.019,80.894,90.398,77.742,89.581,80.137,93.687,90.995,87.072,96.112,105.147,82.28,84.374,128.853,105.15,158.962,82.779,87.327,89.374,78.452,90.253,111.793,113.148,100.188,82.054,83.316,78.34,78.095,53.31,126.842,14.1,1005,7.8,50,38.5,2.7,4.6,0,15.2,4.1,128,85,92,330,7.5,41.6,45
"2008-05",6.9,85.013,75.693,74.002,90.044,54.609,77.762,84.82,80.473,80.058,77.906,84.097,80.019,80.894,93.934,79.575,89.581,83.268,94.523,91.079,87.072,96.389,110.556,82.355,84.374,126.023,105.15,158.18,83.431,87.327,89.461,78.452,90.598,111.793,113.148,100.107,82.197,83.706,79.259,78.312,54.944,126.526,17.7,1000.1,11.6,58,97.7,2.7,4.8,0,20.5,4.9,126,95,100,307,6.9,42.3,45.4
"2008-06",7.8,85.403,75.333,74.711,90.044,54.609,77.834,84.82,80.703,81.148,77.268,84.595,81.03,85.189,94.602,79.786,89.581,84.237,94.337,91.163,87.151,96.389,116.811,82.429,84.374,126.023,105.15,157.919,83.676,86.382,89.461,78.452,90.944,111.793,113.148,100.028,82.197,84.331,79.259,78.747,54.596,126.737,21.5,999.2,16.3,65,165,2.7,6.5,0,23.3,5.5,124,93,95,346,7.8,41.8,45.4
"2008-07",7.4,85.949,76.843,75.55,90.309,54.609,77.977,86.024,81.008,81.438,76.701,84.807,83.919,85.189,94.889,80.209,89.581,84.237,94.523,91.331,87.151,96.389,119.263,83.026,84.374,126.023,105.15,153.75,83.676,86.21,89.548,79.173,96.304,111.793,113.148,99.787,82.27,84.643,80.714,79.255,57.307,126.948,25.1,997.3,24.6,78,530.8,2.4,8.2,0,25.7,5.9,125,109,106,334,7.4,42.8,46.2
"2008-08",7.1,85.872,78.208,76.583,92.162,54.609,77.977,86.024,81.161,81.801,76.984,85.092,84.496,85.189,93.456,79.646,89.581,82.97,94.801,91.331,87.151,97.595,112.923,83.1,84.374,126.023,105.15,152.968,83.676,86.726,89.548,79.246,98.119,111.793,113.148,99.787,82.27,84.955,82.093,79.545,52.095,125.891,25.3,997.8,22,70,251.2,2.5,5.4,0,26.4,5.6,124,81,92,312,7.1,41.7,44.9
"2008-09",6.1,86.106,79.143,76.84,92.339,54.609,77.977,86.024,81.237,82.964,77.622,84.879,84.496,85.189,94.698,82.958,90.159,85.057,94.801,91.5,87.151,97.687,110.218,83.026,84.374,126.023,105.15,150.885,83.676,86.984,89.548,79.535,95.786,111.793,113.148,99.707,82.413,85.189,77.651,80.27,57.029,125.997,22,1003.4,16.9,64,99.2,1.9,5.2,0,22.5,5.1,122,52,77,263,6.1,41,43.7
"2008-10",6.6,86.184,78.927,77.615,92.251,54.609,78.05,86.104,81.466,83.545,77.41,84.879,84.93,85.189,95.08,82.747,90.655,84.088,94.987,91.668,87.151,97.779,108.696,83.622,84.374,123.193,105.15,151.405,83.676,85.781,89.635,80.184,97.514,111.793,113.148,99.707,82.342,85.579,77.804,80.197,59.532,125.257,16.1,1008.5,11.4,62,41.8,2,3.9,0,16.4,4.8,120,50,72,284,6.6,40.7,43.6
"2008-11",6.8,86.028,78.927,77.937,92.074,54.609,78.841,86.185,81.695,83.545,78.189,87.154,85.868,88.45,94.889,82.465,90.655,85.132,95.172,91.668,87.151,97.779,99.062,83.1,84.374,123.193,105.15,160.786,83.676,87.929,89.722,81.772,95.439,111.793,113.148,99.707,82.413,85.813,77.727,81.285,58.246,125.891,7.6,1011.5,6.3,58,19.6,2.2,4.3,0,6.7,4.5,121,55,75,291,6.8,40.8,43.7
"2008-12",7.6,86.184,80.006,78.26,92.074,54.609,79.705,86.185,81.772,83.545,78.827,86.229,87.53,88.45,95.08,82.112,90.655,85.802,95.359,91.835,87.151,97.779,92.891,83.249,84.374,123.411,105.15,171.21,88.569,89.133,90.158,81.772,96.563,111.793,113.148,99.707,82.485,85.891,77.957,82.155,63.632,125.573,1.1,1012.7,4.1,56,25.9,2.5,4.3,6.8,-0.4,4.1,119,51,62,324,7.6,40.4,43.7
"2009-01",8.2,86.418,82.162,78.647,93.487,54.609,79.705,86.264,81.848,83.835,80.315,85.163,87.53,88.131,95.271,81.619,90.655,87.965,95.359,93.77,87.859,95.648,91.538,82.727,84.374,123.411,105.15,171.21,88.569,89.992,90.071,82.493,94.575,111.793,113.148,99.707,82.342,85.968,77.575,82.228,63.354,125.151,-2,1014.5,2.8,50,5.7,2.5,2.5,9.5,-3.3,3.7,127,69,66,356,8.2,40.5,44.1
"2009-02",8.7,86.808,82.234,78.647,93.751,54.609,79.848,87.067,81.848,83.908,81.45,85.234,87.674,88.45,95.654,82.817,90.655,87.667,95.452,93.77,87.859,95.555,95.764,82.578,84.374,123.411,105.15,159.744,90.119,91.453,90.245,82.711,93.019,111.793,113.148,99.707,82.629,86.281,77.421,83.751,70.965,125.257,2.9,1009.8,4.6,57,36.9,2.5,5.3,3.5,2.5,4.1,123,54,45,372,8.7,39.9,43.7
"2009-03",8.8,87.355,83.312,81.55,94.193,54.609,80.064,87.067,81.848,83.98,80.882,86.371,87.674,88.45,95.463,82.676,90.655,89.158,95.452,93.77,87.859,95.369,97.033,82.206,84.374,124.281,105.15,165.998,90.119,94.118,90.332,83.359,90.253,116.007,113.148,100.99,83.348,86.749,77.957,84.04,72.807,126.948,6,1008.7,5.1,52,63.9,3.1,4.4,0.3,6.7,3.9,118,39,29,375,8.8,39.4,43.2
"2009-04",8,87.589,84.822,82.647,94.369,54.609,80.136,84.338,82.001,83.98,79.961,86.443,87.674,88.45,95.749,80.984,90.82,88.561,95.452,94.191,88.017,95.369,98.639,82.28,84.374,124.064,105.15,165.998,92.565,92.914,90.68,83.432,90.425,116.007,113.148,100.99,83.564,87.217,79.183,84.476,66.273,126.948,12.7,1004.9,7.5,54,66.5,2.6,4.1,0,14.4,3.6,117,67,67,348,8,40.6,44.2
"2009-05",7.6,87.589,84.103,82.711,94.722,54.609,82.006,88.111,82.153,83.908,79.252,85.661,88.179,90.597,95.463,82.042,90.82,88.934,95.359,94.191,88.332,95.369,97.624,82.429,84.374,124.281,105.15,163.654,93.545,92.399,90.68,83.504,89.907,116.007,113.148,100.99,83.564,87.373,79.029,84.476,66.447,127.054,19.1,1002,12.2,59,109,2.5,4.3,0,21.1,2.7,116,77,85,333,7.6,41.3,44.7
"2009-06",8.4,87.589,81.443,82.454,94.635,54.609,82.582,88.19,82.306,83.908,78.614,85.803,90.057,90.916,95.367,82.253,90.902,88.561,95.544,94.191,88.332,96.112,100.583,83.771,84.374,124.281,105.15,162.09,93.545,92.14,90.68,83.793,88.87,116.007,113.148,100.99,83.708,87.685,78.953,84.621,67.559,127.054,22.4,995.1,17.6,66,132,2.5,5.4,0,24.8,2,115,82,83,372,8.4,41.2,45
"2009-07",8.5,87.901,82.234,83.357,94.635,54.609,82.654,89.074,82.383,83.545,78.827,88.007,90.057,90.916,94.124,82.465,91.15,88.934,95.73,94.191,89.198,98.984,100.921,84.143,84.374,124.281,105.15,159.483,93.219,90.766,91.639,83.721,89.907,116.007,113.148,100.99,83.78,87.764,81.174,84.621,67.455,126.948,24.3,995.3,22.6,76,659.4,2.3,6.7,0,25.1,1.6,114,97,91,379,8.5,41.8,45.7
"2009-08",8.2,88.135,82.809,83.099,94.899,54.609,82.654,86.185,82.535,83.545,79.748,88.433,90.057,90.916,93.838,82.465,91.15,87.368,95.823,94.191,89.198,98.892,103.372,84.367,84.374,123.846,105.15,158.441,93.219,90.766,91.639,83.721,90.598,116.007,113.148,100.99,83.78,87.764,83.624,84.766,66.899,126.842,25.7,998.9,22.5,69,285.3,2.2,5.6,0,26.7,2.2,113,64,64,352,8.2,40.6,44.2
"2009-09",7.6,88.214,82.665,83.422,94.899,54.609,82.654,89.555,82.764,83.472,79.819,88.433,90.057,90.916,93.838,82.535,91.15,86.399,95.637,94.274,89.198,99.17,103.71,84.143,84.374,123.846,105.15,154.272,93.219,91.711,91.813,83.721,87.832,116.007,113.148,101.31,83.924,87.841,80.867,84.766,68.671,126.737,21.8,1003.8,16.3,64,64.5,1.8,4,0,23.1,2.2,112,31,36,320,7.6,39.8,43.1
"2009-10",7.5,88.057,82.306,83.163,94.988,54.609,82.654,89.795,82.841,83.545,79.323,88.362,90.057,90.916,93.169,80.632,90.324,88.486,95.637,94.359,89.198,99.633,101.174,84.069,84.374,124.064,105.15,152.708,93.219,92.055,91.9,83.721,87.919,116.007,113.148,101.31,83.852,87.919,80.714,84.839,68.497,126.737,16,1006.5,11,62,66.9,2.1,2.5,0,16.2,2,110,21,26,311,7.5,39.5,42.7
"2009-11",7.7,88.135,80.868,83.227,95.428,54.609,84.164,89.956,82.917,83.472,78.969,88.86,90.057,90.995,92.882,82.183,91.068,87.815,95.73,94.359,89.198,99.448,103.456,83.994,84.374,123.846,105.042,151.405,93.219,93.001,91.987,83.649,88.696,116.007,113.148,101.31,83.852,87.997,80.561,84.839,71.903,126.737,6.9,1013,7.2,64,52.4,2.5,5.1,0,6.6,2.4,109,42,49,325,7.7,40.2,43.6
"2009-12",7.6,88.447,82.09,83.227,95.958,54.609,84.164,89.715,83.146,83.472,80.599,89.002,90.274,90.995,92.501,82.253,91.646,88.934,95.73,93.77,89.198,99.541,103.372,84.143,84.374,121.234,105.042,144.89,90.608,95.149,91.987,83.721,89.474,116.007,113.148,101.31,83.995,88.231,81.326,85.273,73.085,126.42,-1,1012,3.9,60,21.5,2.5,3.8,4,-0.8,2.8,108,48,57,324,7.6,40.5,43.8
"2010-01",9.3,88.974,84.2,83.399,96.209,54.609,84.07,89.309,83.277,84.513,81.104,89.228,90.14,91.069,91.811,81.034,91.592,85.24,95.66,95.681,91.278,99.498,104.976,84.32,84.374,120.871,104.778,140.968,94,95.247,91.822,84.011,88.244,116.08,113.148,101.221,84.429,87.954,82.829,86.054,75.587,126.184,-4.5,1013.6,3.1,65,29.3,2.3,3.7,29,-1.2,3.5,111,81,71,411,9.3,40.9,45.1
"2010-02",10,89.154,84.723,83.399,96.209,54.609,83.901,89.22,83.446,84.513,83.279,89.228,90.14,91.069,92.086,82.765,91.501,85.508,95.756,95.777,91.37,99.3,104.547,84.066,84.374,120.871,104.778,138.648,94,95.717,91.915,84.011,89.276,116.08,113.148,101.221,84.429,88.765,81.236,85.967,76.658,126.184,1.4,1010.7,4.5,59,55.3,2.4,4.8,15.4,1.4,3,109,68,39,433,10,40,44.4
"2010-03",9,89.515,85.421,83.483,95.824,54.609,83.986,88.955,83.699,84.26,81.426,89.318,89.596,91.069,91.903,82.847,90.863,89.961,95.756,95.777,91.462,99.201,106.479,84.066,84.374,120.871,104.153,138.648,94,92.896,92.471,85.385,88.15,123.481,113.148,102.242,85.368,89.125,81.571,85.967,74.822,126.058,4.3,1009.6,4.9,59,82.5,2.9,6.2,19.1,5,2.5,107,30,20,379,9,39.3,43.2
"2010-04",8.6,89.875,86.905,84.077,96.112,54.609,83.986,89.043,83.868,84.429,80.862,89.318,89.596,91.069,91.903,80.209,90.863,89.338,95.852,95.777,91.462,99.3,107.659,84.32,84.374,120.871,104.153,138.102,94,94.589,92.657,85.385,89.276,124.961,113.148,102.242,85.453,89.756,82.745,85.88,74.822,125.68,9.5,1007.4,6.5,54,62.8,2.9,5.2,0,10.8,2.6,106,49,42,366,8.6,40.2,43.9
"2010-05",6.4,89.875,85.945,84.839,96.112,54.609,84.155,88.867,84.121,84.344,80.862,89.318,90.412,91.069,91.72,82.435,90.863,89.338,95.66,95.777,91.462,99.3,107.874,84.32,84.374,120.871,104.153,136.328,94,94.119,92.749,85.47,91.999,124.961,113.148,102.242,85.453,90.116,82.745,85.88,77.194,125.68,17.2,1000.6,11.9,62,124,2.6,5.4,0,18.7,2.7,105,60,80,274,6.4,41.4,44.3
"2010-06",8.3,89.695,84.636,84.585,96.305,54.609,84.662,89.043,84.374,84.344,79.654,89.318,90.412,91.069,91.628,82.6,90.863,89.338,95.852,95.873,91.553,99.3,107.337,84.236,84.374,120.871,104.153,135.509,94.094,92.896,92.842,85.47,91.248,124.961,113.148,102.242,85.453,90.207,83.499,86.141,77.194,125.806,23.4,999.5,17.2,62,127.6,2.1,5,0,26.1,2.7,104,62,58,355,8.3,40.7,44.3
"2010-07",8.5,89.965,84.985,85.263,95.92,54.609,84.662,89.662,84.543,84.429,79.413,89.318,90.412,91.069,90.621,82.847,91.136,89.248,95.66,95.873,92.012,99.3,108.196,85.167,84.374,120.871,104.153,135.236,94.094,93.555,92.842,86.157,99.321,124.961,113.148,102.242,85.539,90.297,85.511,87.008,77.194,125.554,25.8,997.7,24.1,74,239.2,2.5,7.4,0,27.6,2.5,103,92,90,376,8.5,41.9,45.8
"2010-08",7,90.416,87.254,85.263,96.305,54.609,84.662,89.662,84.627,84.429,80.057,89.859,91.317,93.277,91.079,83.095,91.227,89.605,96.043,95.969,92.012,99.399,107.981,85.675,84.374,120.871,104.153,135.1,93.624,93.461,92.842,86.328,100.729,124.961,113.148,102.242,85.539,90.387,84.757,87.095,76.888,125.554,26.5,1000.3,26.5,78,598.7,2.4,7.6,0,28.3,2.7,102,28,43,295,7,40.3,43.4
"2010-09",7.2,91.227,92.489,85.433,96.401,54.609,84.662,90.281,84.711,84.429,79.735,92.56,91.317,93.277,91.079,83.012,91.319,90.139,96.139,95.969,92.012,99.3,106.586,84.998,84.374,120.871,104.153,135.236,94,93.931,92.842,87.187,99.79,124.961,113.148,102.344,85.624,90.837,83.499,87.876,76.888,126.563,21.8,1003.4,19.2,72,671.5,2.3,5.9,0,23.7,3.4,101,14,22,298,7.2,39.6,42.7
